vendor_name,amount,report_month,report_year,schedule,source_pdf
Affan Nursing Home Limited,329280.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Affan Nursing Home Limited,163520.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afila Medical Center Bombolulu,10000.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Aflah Medical Centre,264320.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Aflah Medical Centre,5004.05,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Aflah Medical Centre,371840.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Aflah Medical Centre,33600.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Aflah Medical Centre,5280.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Aflah Medical Centre,725760.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Aflah Medical Centre,9600.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Aflah Medical Centre,4640.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afnaan Healthcare Services,504000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Afnaan Healthcare Services,89600.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afnaan Healthcare Services,33600.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Afnaan Healthcare Services,56000.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Afnaan Healthcare Services,1200.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afraha Maternity & Nursing Home,86000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Afraha Maternity & Nursing Home,9120.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afraha Maternity & Nursing Home,87792.51,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afraha Maternity & Nursing Home,69449.96,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afraha Maternity & Nursing Home,62720.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afraha Maternity & Nursing Home,11200.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afraha Maternity And Nursing Home,30000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Afraha Maternity And Nursing Home,35840.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Afraha Maternity And Nursing Home,135440.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Afraha Maternity And Nursing Home,33600.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Africa Inland Church Lalang Amalo Health Ce N T R E,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Africa Inuka Hospital Ltd- Milimani,7700360.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Africa Inuka Hospital Ltd- Milimani,1552300.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
Africa Inuka Hospital Ltd- Milimani,4158885.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Africa Inuka Hospital Ltd- Milimani,1051119.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
Africa Inuka Hospital Ltd- Milimani,6802279.9,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Africa Inuka Hospital Ltd- Milimani,820000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Africa Inuka Hospital Ltd- Ugunja,916160.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Africa Inuka Hospital Ltd- Ugunja,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Africa Inuka Hospital Ltd- Ugunja,197120.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Africa Inuka Hospital Ltd- Ugunja,194880.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Africa Inuka Hospital Ltd-Kisumu,6993040.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Africa Inuka Hospital Ltd-Kisumu,51520.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
Africa Inuka Hospital Ltd-Madeya,70000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Africa Inuka Hospital Ltd-Madeya,234800.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
Africa Inuka Hospital Ltd-Madeya,212800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
Africa Inuka Hospital Ltd-Madeya,1759920.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Africa Inuka Hospital Ltd-Madeya,3979920.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Africa Inuka Hospital Ltd-Madeya,4001520.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Africa Inuka Hospital Ltd-Milimani,7520.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Africa Inuka Hospital Ltd-Milimani,281390.93,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Africa Inuka Hospital Ltd-Milimani,137040.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Africa Inuka Hospital Ltd-Milimani,260400.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Africa Inuka Hospital Ltd-Milimani,1279120.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Africa Mission Services Community Clinic,70000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Africa Mission Services Community Clinic,2240.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Africa Muslim Agency Health Centre,2128000.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Africa Muslim Agency Health Centre,30000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Africa Muslim Agency Health Centre,3549280.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
Africa Muslim Agency Health Centre,10080.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Africa Muslim Agency Health Centre,103600.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
Africa Muslim Agency Health Centre,181440.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Africa Muslim Agency Health Centre Thika,23520.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Africa Muslim Agency Health Centre Thika,100000.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Africa Muslims Agency Health Centre Thika,2948720.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Africare Dialysis Centres Limited- Muranga,74550.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Africare Dialysis Centres Limited- Muranga,2108700.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Africare Dialysis Centres Limited- Muranga,223650.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Africare Dialysis Centres Limited- Muranga,95850.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Africare Dialysis Centres Limited- Muranga,42600.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Africare Dialysis Centres Limited- Muranga,38450.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Africare Dialysis Centres Limited- Muranga,915900.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Africare Dialysis Centres Limited- Muranga,74550.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Africare Dialysis Centres Limited- Muranga,4550.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Africare Dialysis Centres Limited- Muranga,66250.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Bora Clinic Mutomo,20160.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Bora Clinic Mutomo,960.08,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Bora Clinic Mutomo,26880.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Afya Bora Clinic Mutomo,1200.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Bora Medical Clinic Mutomo,936320.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Afya Bora Medical Clinic Mutomo,94080.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Afya Bora Medical Clinic Mutomo,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Afya Bora Medical Clinic Mutomo,31360.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Afya Health Systems Organization,2596160.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Health Systems Organization,2477440.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Afya Health Systems Organization,241920.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Health Systems Organization,34730.07,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Health Systems Organization,1120.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Health Systems Organization,14764.81,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Health Systems Organization,495040.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Afya Health Systems Organization,17600.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Hill Medical Centre,11680.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Hill Medical Centre,802960.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Hill Medical Centre,4428160.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Afya Hill Medical Centre,565520.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Hill Medical Centre,22955.48,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Hill Medical Centre,685280.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Afya Hill Medical Centre,16156.85,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Hill Medical Centre,221760.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya International Hospital,112000.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
Afya International Hospital,60000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Afya International Hospital,643760.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Afya International Hospital,73680.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya International Hospital,286160.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Afya International Hospital,499520.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Afya International Hospital,39760.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya International Hospital,6720.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya International Hospital,3520.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya International Hospital,627200.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
Afya Kabel Medical Clinic,20000.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Afya Link Medical Center,649600.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Afya Link Medical Center,24960.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Link Medical Center,49383.2,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Link Medical Center,87040.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Link Medical Center,114240.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Link Medical Center,83550.27,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Link Medical Center,479360.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Medical Clinic And Nursing Home,4027520.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Afya Medical Clinic And Nursing Home,7386.76,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Medical Clinic And Nursing Home Limited,2623040.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Afya Ngambo Medical Clinic,10000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Afya Ngambo Medical Clinic,62520.63,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Ngambo Medical Clinic,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Afya Nursing Home Moyale,10080.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
Afya Nursing Home Moyale,95200.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Afya Nursing Home Moyale,43680.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Nursing Home Moyale,142386.47,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Nursing Home Moyale,70000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Afya Nursing Home Moyale,107440.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Nursing Home Moyale,93307.07,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Nursing Home Moyale,30240.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afya Nursing Home Moyale,2436000.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Afya Nursing Home Moyale,684800.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Afya Nursing Home Moyale,7040.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afyaline Salgaa Medical Centre,18720.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afyaline Salgaa Medical Centre,1182899.16,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afyaline Salgaa Medical Centre,70000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Afyaline Salgaa Medical Centre,99440.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afyaline Salgaa Medical Centre,170240.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Afyaline Salgaa Medical Centre,120960.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afyaline Salgaa Medical Centre,661645.52,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afyaline Salgaa Medical Centre,13440.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
Afyaline Salgaa Medical Centre,184720.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afyaline Salgaa Medical Centre,1317520.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Afyalink Medical Centre,2307200.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Afyalink Medical Centre,483840.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Afyapoint Medicare Limited -Annex,302400.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
Afyapoint Medicare Limited -Annex,33600.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Afyapoint Medicare Limited -Annex,168000.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Afyapoint Medicare Limited -Annex,1142400.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Afyapoint Medicare Limited Annex,4000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afyapoint Medicare Limited Annex,7200.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afyapoint Medicare Limited Annex,67200.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Afyastar Medical Clinic,10000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Afyatele Centre,818720.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Afyatele Centre,280073.74,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Afyatele Centre,573440.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Afyatele Centre,240000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Afyatele Centre,6720.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
Aga Khan Hospital Kisumu-Nyamira Medical Cen T R E,224000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Aga Khan Hospital Kisumu-Nyamira Medical Centre,76160.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Agakhan Clinic (Kisii,46400.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Agakhan Clinic (Kisii,208320.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Agakhan Clinic (Kisii,112000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Agakhan Clinic (Kisii,4480.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Agakhan Clinic (Kisii,58240.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Agakhan Clinic (Kisii,4457.91,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Agakhan Clinic (Kisii,203840.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Agawo Dispensary,26617.67,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Agawo Dispensary,16566.28,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Agenga Dispensary (Samia,74737.94,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Agiso Healthcare,306880.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Agiso Healthcare,383040.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Agiso Healthcare,920640.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Agiso Healthcare,6720.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
Agiso Healthcare,22400.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Agiso Healthcare,15680.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Agiso Healthcare,59551.4,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahava Medical Centre,639210.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Ahava Medical Centre,41120.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahava Medical Centre,61738.96,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahava Medical Centre,38640.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahava Medical Centre,369440.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahava Medical Centre,150000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Ahava Medical Centre,1012160.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Ahava Medical Centre,19555.86,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahava Medical Centre,759360.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Ahava Medical Centre,1294560.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahero Junction Medical Centre,100800.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Ahero Junction Medical Centre,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Ahero Medical Center,907040.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Ahero Medical Center,430080.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Ahero Medical Centre,268640.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Ahero Medical Centre,53120.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahero Medical Centre,85760.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahero Medical Centre,163520.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahero Medical Centre,14480.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
Ahero Medical Centre,788480.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Ahero Medical Centre,125017.72,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahero Medical Centre,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Ahero Medical Centre,109600.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahero Medical Centre,142739.63,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahero Sub-County Hospital,4562720.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahero Sub-County Hospital,567680.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Ahero Sub-County Hospital,422381.67,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahero Sub-County Hospital,16800.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Ahero Sub-County Hospital,961440.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Ahero Sub-County Hospital,266596.23,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahero Sub-County Hospital,6393680.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Ahero Sub-County Hospital,52000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahero Sub-County Hospital,58080.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahero Sub-County Hospital,1690000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Ahero Sub-County Hospital,368080.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahero Sub-County Hospital,33600.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Ahli Hospital Limited,58960.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Ahli Hospital Limited,33440.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Ahli Hospital Limited,83760.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
Ahli Hospital Limited,58191.34,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahli Hospital Limited,480.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahli Hospital Limited,45126.1,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahli Hospital Limited,53760.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahmadiya Hospital,705970.66,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahmadiya Hospital,678798.09,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahmadiya Hospital,483520.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahmadiya Hospital,362560.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Ahmadiya Hospital,179040.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahmadiya Hospital,67040.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahmadiya Hospital,298560.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Ahmadiyya Muslim Hospital,817040.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Ahmadiyya Muslim Hospital,4114880.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Ahmadiyya Muslim Hospital,1994480.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Ahmadiyya Muslim Hospital,836720.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Aic Cure International Hospital,2047360.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Aic Cure International Hospital,3371200.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
Aic Cure International Hospital,8881020.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Aic Cure International Hospital,2723840.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Aic Cure International Hospital,1736000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
Aic Kajiado Health Centre,20000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Aic Kajiado Health Centre,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
Aic Kalokol Health Centre,108685.98,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Aic Kijabe Hospital,155690.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
Aic Kijabe Hospital,951837.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Aic Kijabe Hospital,10881264.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Aic Kijabe Hospital,39549243.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Aic Kijabe Hospital,22065080.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
Aic Kijabe Hospital,112570235.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Aic Kijabe Hospital,75464180.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Aic Kijabe Hospital,10678005.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Aic Kijabe Hospital,1431450.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Aic Kijabe Hospital,14537960.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
Aic Kijabe Hospital,59579424.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Aic Kijabe Hospital,95063964.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Aic Kijabe Hospital Marira Dispensary,1160375.63,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Aic Kijabe Hospital Marira Dispensary,1285798.09,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Aic Kijabe Hospital-Naivasha Medical Centre,1670000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Aic Kijabe Hospital-Naivasha Medical Centre,20683.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Aic Kijabe Hospital-Naivasha Medical Centre,3068640.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Aic Kijabe Hospital-Naivasha Medical Centre,9120.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Aic Kijabe Hospital-Naivasha Medical Centre,47040.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
Aic Litein Hospital,14936630.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
Aic Litein Hospital,10611250.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Aic Litein Hospital,11312898.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Aic Litein Hospital,117600.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
Aic Litein Hospital,2173400.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
